Vid,Name,NickName,TikTok_Link,TikTok_Transcription,VTT_Content
7.32875e+18,doctorkendramd,"Dr. Kendra Campbell, MD",https://www.tiktok.com/@doctorkendramd/video/7328749211741359406,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-doctorkend-20240127121232-7328749211741359406-eng-US,"WEBVTT


00:00:00.080 --> 00:00:03.580
pain travels through families until someone is ready to feel it

00:00:03.920 --> 00:00:04.760
for many of us

00:00:04.761 --> 00:00:06.901
our generational curse is avoidance

00:00:07.040 --> 00:00:09.820
we come from people who just act like it didn't happen

00:00:10.080 --> 00:00:11.980
but pain demands to be felt

00:00:12.160 --> 00:00:13.720
and somewhere along the line

00:00:13.721 --> 00:00:18.521
a child will be born whose charge it is to feel it all these are your shamans

00:00:18.522 --> 00:00:20.161
your priests and priestesses

00:00:20.162 --> 00:00:21.101
your healers

00:00:21.320 --> 00:00:26.240
you call them mental health patients and label their power as depression anxiety

00:00:26.241 --> 00:00:28.181
bipolar disorder and alike

00:00:28.400 --> 00:00:31.340
but these are the ones who are born with the gift of feeling

00:00:31.520 --> 00:00:32.860
and as we all know

00:00:32.920 --> 00:00:35.134
you can't heal the pain that you refuse to feel
"
7.25802e+18,jpwhit,James Whittaker | Win the Day®,https://www.tiktok.com/@jpwhit/video/7258022317006163246,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-jpwhit-20230720215336-7258022317006163246-eng-US,"WEBVTT


00:00:00.000 --> 00:00:03.101
In 1954, out of 10 children had dual working parents.

00:00:03.318 --> 00:00:04.941
Today's number is 9 out of 10.

00:00:05.078 --> 00:00:06.637
The difference being in 1950,

00:00:06.638 --> 00:00:09.517
we had this very rigorous kind of system in place

00:00:09.518 --> 00:00:10.877
that dad was going to work,

00:00:10.878 --> 00:00:12.061
mom was staying home.

00:00:12.118 --> 00:00:13.397
Dad was making a paycheck,

00:00:13.398 --> 00:00:15.381
mom was running the household.

00:00:15.478 --> 00:00:17.037
In 40% of households today,

00:00:17.038 --> 00:00:18.821
mom is actually making more money than dad.

00:00:19.160 --> 00:00:20.140
In almost all households,

00:00:20.141 --> 00:00:21.697
she's doing more work at home than dad.

00:00:21.698 --> 00:00:23.737
So there's a tremendous amount of friction

00:00:23.738 --> 00:00:25.321
and frustration at home

00:00:25.578 --> 00:00:30.097
around just the actual labor and planning of the house.

00:00:30.098 --> 00:00:33.276
Right? It's so tacky and so cheesy, but it's.

00:00:33.277 --> 00:00:35.582
It's so true that if you ask most dads,

00:00:35.717 --> 00:00:36.862
who's your kids teacher?

00:00:36.917 --> 00:00:38.036
Like, they don't know the name.

00:00:38.037 --> 00:00:39.516
Who's planning the vacations?

00:00:39.517 --> 00:00:40.756
Who's buying the groceries?

00:00:40.757 --> 00:00:41.836
Who's folding the clothes?

00:00:41.837 --> 00:00:44.062
Who's. You start going down this laundry list of things

00:00:44.237 --> 00:00:45.276
and almost always

00:00:45.277 --> 00:00:47.076
the answer returns back to my wife or mom,

00:00:47.077 --> 00:00:48.662
but she's also doing a 9 to 5 job.
"
7.23461e+18,jpwhit,James Whittaker | Win the Day®,https://www.tiktok.com/@jpwhit/video/7234611848035700010,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-jpwhit-20230518194902-7234611848035700010-eng-US,"WEBVTT


00:00:00.000 --> 00:00:00.739
One of the first things you had to do

00:00:00.740 --> 00:00:02.019
when you showed up to SEAL training

00:00:02.020 --> 00:00:04.019
was you had to swim 50m in a pool.

00:00:04.020 --> 00:00:06.939
So jump in, swim 25m to one end. 25m.

00:00:06.940 --> 00:00:07.479
Back story goes,

00:00:07.480 --> 00:00:08.179
as this kid shows up,

00:00:08.180 --> 00:00:09.240
it's his turn to swim.

00:00:09.820 --> 00:00:10.880
He jumped into the pool,

00:00:11.140 --> 00:00:12.059
sinks right to the bottom

00:00:12.060 --> 00:00:12.659
and starts walking

00:00:12.660 --> 00:00:14.280
across the bottom of the pool to one end,

00:00:14.777 --> 00:00:15.536
walks across the bottom,

00:00:15.537 --> 00:00:16.536
pulled back to the other end,

00:00:16.537 --> 00:00:18.096
comes up, he's gasping for air,

00:00:18.097 --> 00:00:19.042
nearly drowning.

00:00:19.137 --> 00:00:20.059
The instructor looks at him, says,

00:00:20.060 --> 00:00:21.202
what the hell are you doing?

00:00:21.657 --> 00:00:22.021
And the kid,

00:00:22.022 --> 00:00:23.136
who's trying to still catch his breath,

00:00:23.137 --> 00:00:24.322
looks like the instructor says,

00:00:24.337 --> 00:00:25.056
I'm sorry, instructor,

00:00:25.057 --> 00:00:26.042
I don't know how to swim.

00:00:26.217 --> 00:00:27.376
And the instructor pauses for a second

00:00:27.377 --> 00:00:28.456
and looks at the kid and says,

00:00:28.457 --> 00:00:28.856
that's okay,

00:00:28.857 --> 00:00:30.442
we can teach you how to swim. Right.

00:00:30.497 --> 00:00:33.056
And the whole point of that is that the instructor knew

00:00:33.057 --> 00:00:34.776
that this kid had the qualities,

00:00:34.777 --> 00:00:35.416
the attributes,

00:00:35.417 --> 00:00:36.522
whatever you want to call it,

00:00:36.855 --> 00:00:38.494
to show up to Navy SEAL training,

00:00:38.495 --> 00:00:41.054
one of the most elite maritime units on the planet,

00:00:41.055 --> 00:00:42.524
and he didn't know how to swim.

00:00:42.735 --> 00:00:44.734
He had everything inside of him that we needed

00:00:44.735 --> 00:00:45.574
for him to be a Navy SEAL.

00:00:45.575 --> 00:00:47.374
Teaching him the skill of swimming

00:00:47.375 --> 00:00:48.444
was going to be the easy part.
"
7.36716e+18,drmikemah,Dr. Mike Mah | Psychiatrist,https://www.tiktok.com/@drmikemah/video/7367155124168330542,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-drmikemah-20240510000435-7367155124168330542-eng-US,"WEBVTT


00:00:00.040 --> 00:00:03.520
Doctor Mike, can I smoke pot while on my antidepressant?

00:00:03.521 --> 00:00:05.961
Hey guys, Doctor Mike my here for certified psychiatrist.

00:00:05.962 --> 00:00:08.741
Here's a question I get all the time from patients.

00:00:08.960 --> 00:00:13.040
Now, often times this comes at me in a different way.

00:00:13.041 --> 00:00:16.241
Typically it's a patient is stable on their antidepressants,

00:00:16.242 --> 00:00:19.321
settling their experiencing side effects. And voila.

00:00:19.322 --> 00:00:20.681
What's the missing link?

00:00:20.682 --> 00:00:23.541
They started smoking cannabis habitually.

00:00:23.640 --> 00:00:25.080
So what's going on here?

00:00:25.081 --> 00:00:27.661
So in cannabis,

00:00:27.920 --> 00:00:31.620
particularly the cannabidial aka CBD,

00:00:32.080 --> 00:00:37.220
that can be a potent inhibitor of an enzyme found in your liver

00:00:37.360 --> 00:00:40.380
that helps metabolize antidepressants.

00:00:40.760 --> 00:00:42.920
So for the nerds out there,

00:00:42.921 --> 00:00:44.081
which enzyme is it?

00:00:44.082 --> 00:00:50.441
So the CBD can inhibit your 2C19 liver enzyme.

00:00:50.442 --> 00:00:54.201
And this is particularly important for metabolizing antidepressants

00:00:54.202 --> 00:00:56.301
like Zoloft and Lexapro.

00:00:56.560 --> 00:00:58.100
So what happens?

00:00:58.160 --> 00:01:00.360
Patient stable on a Zoloft or Lexapro,

00:01:00.361 --> 00:01:02.201
they start smoking pot all the time,

00:01:02.202 --> 00:01:04.701
the metabolism reduces

00:01:04.920 --> 00:01:08.080
and now the blood levels of the Zoloft and Lexapro go up

00:01:08.081 --> 00:01:09.761
and now they're having side effects.

00:01:09.762 --> 00:01:11.261
So what do I recommend?

00:01:11.520 --> 00:01:13.800
Stop smoking cannabis habitually?

00:01:13.801 --> 00:01:18.741
If we want an even dose and even blood level on these antidepressants.

00:01:19.000 --> 00:01:21.480
Mind you, I have further thoughts about habitual cannabis use.

00:01:21.481 --> 00:01:24.341
I can leave those in another video if you want.

00:01:24.440 --> 00:01:26.820
But that is one way the cannabis,

00:01:26.960 --> 00:01:29.180
the CBD in cannabis specifically,

00:01:29.640 --> 00:01:32.300
can alter the blood level of antidepressants,

00:01:32.440 --> 00:01:34.380
particularly Zoloft and Lexapro.

00:01:34.400 --> 00:01:35.660
Thank you very much.
"
7.35863e+18,drmikemah,Dr. Mike Mah | Psychiatrist,https://www.tiktok.com/@drmikemah/video/7358634590594026795,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-drmikemah-20240417010044-7358634590594026795-eng-US,"WEBVTT


00:00:00.160 --> 00:00:02.960
Doctor Mike, what are some ways you can tell the difference

00:00:02.961 --> 00:00:04.721
between someone who's in a rut

00:00:04.722 --> 00:00:08.541
or burnt out versus someone who's clinically depressed?

00:00:10.040 --> 00:00:13.500
So features of a clinical depression

00:00:13.600 --> 00:00:18.440
that will differentiate it from someone who is in a right

00:00:18.441 --> 00:00:19.761
or someone who's burnt out.

00:00:19.762 --> 00:00:23.081
So two features come to mind. 1.

00:00:23.082 --> 00:00:25.621
Someone is clinically depressed,

00:00:25.680 --> 00:00:29.820
their mood is not reactive,

00:00:30.200 --> 00:00:32.080
and it's independent of context.

00:00:32.081 --> 00:00:33.141
So what does that mean?

00:00:33.320 --> 00:00:37.020
Not reactive? Mean that when someone is clinically depressed,

00:00:37.160 --> 00:00:39.400
if they get a bit of good news,

00:00:39.401 --> 00:00:43.961
their mood is not going to positively react to that.

00:00:43.962 --> 00:00:46.141
If it does, it might be for a moment.

00:00:46.720 --> 00:00:48.520
Independent of context means

00:00:48.521 --> 00:00:50.741
if you take that clinically depressed patient,

00:00:50.840 --> 00:00:52.980
you put them on a vacation in Maui,

00:00:53.080 --> 00:00:55.860
his mood will travel with him.

00:00:56.440 --> 00:01:00.060
When someone's in a rut or when someone is burnt out,

00:01:00.400 --> 00:01:01.880
typically they get some good news,

00:01:01.881 --> 00:01:03.101
their mood will uplift.

00:01:03.160 --> 00:01:04.680
If you take them on vacation,

00:01:04.681 --> 00:01:06.221
you put them on a beach in Maui,

00:01:06.240 --> 00:01:07.940
their mood will uplift.

00:01:08.000 --> 00:01:11.700
So these are two features that come to mind. Thank you.
"
7.47766e+18,garybrecka.shorts,Gary Brecka Shorts,https://www.tiktok.com/@garybrecka.shorts/video/7477662813742173486,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-garybrecka-20250303191129-7477662813742173486-eng-US,"WEBVTT


00:00:00.060 --> 00:00:01.900
Most of the people that are sitting in this room right now

00:00:01.901 --> 00:00:05.841
are walking around at about 55 or 60% of your true state of normal.

00:00:06.700 --> 00:00:09.460
And if the database that I had access to for 22 years

00:00:09.461 --> 00:00:10.801
could see the light of day,

00:00:11.220 --> 00:00:14.000
it would permanently change the face of humanity.

00:00:14.740 --> 00:00:16.660
Unfortunately, that database never will.

00:00:16.661 --> 00:00:16.981
You see,

00:00:16.982 --> 00:00:19.981
the insurance companies are the polar opposite of Google and Facebook.

00:00:19.982 --> 00:00:22.141
They collect voluminous amounts of information,

00:00:22.142 --> 00:00:24.841
but they don't share that information back with anyone.

00:00:25.220 --> 00:00:28.740
If they did, it would upend modern medicine and healthcare

00:00:28.741 --> 00:00:30.921
in a way that would be so profound

00:00:31.220 --> 00:00:34.400
that it would take our medical system back about 45 years.

00:00:34.820 --> 00:00:38.460
So during this time that I was a mortality researcher,

00:00:38.461 --> 00:00:39.821
which it really sounds gruesome.

00:00:39.822 --> 00:00:41.261
It kind of is. Um.

00:00:41.262 --> 00:00:43.101
But during this time that I was a mortality researcher,

00:00:43.102 --> 00:00:44.581
one of the. One of the major issues

00:00:44.582 --> 00:00:48.001
was that I was allowed to see your medical records,

00:00:48.100 --> 00:00:49.620
all of your demographic data.

00:00:49.621 --> 00:00:50.741
I was allowed to see your.

00:00:50.742 --> 00:00:52.201
See your genetic data,

00:00:52.580 --> 00:00:55.220
but I was not allowed to have any contact with the patient

00:00:55.221 --> 00:00:57.241
or any contact with the treating physician.

00:00:57.740 --> 00:01:00.600
So even if I saw life threatening drug interactions,

00:01:00.820 --> 00:01:02.760
I couldn't warn the patient.

00:01:03.780 --> 00:01:05.660
So does anyone know, just really quick,

00:01:05.661 --> 00:01:06.141
does anyone know

00:01:06.142 --> 00:01:09.921
what the third leading cause of death is in the United States?

00:01:10.780 --> 00:01:12.920
Put your hand on medical.

00:01:13.740 --> 00:01:15.740
Medical error. That's right.

00:01:15.741 --> 00:01:17.741
So the leading cause of death is cardiovascular disease.

00:01:17.742 --> 00:01:18.661
The Second is cancer,

00:01:18.662 --> 00:01:21.121
but the third leading cause of death in this country

00:01:21.220 --> 00:01:22.480
is modern medicine.
"
7.4733e+18,garybrecka.shorts,Gary Brecka Shorts,https://www.tiktok.com/@garybrecka.shorts/video/7473300097627950382,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-garybrecka-20250220010136-7473300097627950382-eng-US,"WEBVTT


00:00:00.000 --> 00:00:02.600
If we got five years of medical records on you

00:00:02.620 --> 00:00:04.840
and five years of demographic data,

00:00:04.980 --> 00:00:08.200
we could tell the insurance company how long you had to live

00:00:08.340 --> 00:00:09.440
to the month.

00:00:10.500 --> 00:00:13.580
And this is some of the most accurate research in the world,

00:00:13.581 --> 00:00:16.101
because the database that insurance companies have,

00:00:16.102 --> 00:00:18.641
which is the largest population database in the world,

00:00:19.180 --> 00:00:21.720
has 360 million lives,

00:00:22.380 --> 00:00:25.480
contains information that no other database on the planet has.

00:00:25.500 --> 00:00:27.300
No wellness franchise has this.

00:00:27.301 --> 00:00:30.261
No clinical study ever published in Modern Medicine has this.

00:00:30.262 --> 00:00:32.101
No physician's office has this.

00:00:32.102 --> 00:00:33.461
The National Library of medicine,

00:00:33.462 --> 00:00:35.921
the National Institute of health don't have this information.

00:00:36.580 --> 00:00:37.980
They have the day, the date,

00:00:37.981 --> 00:00:39.301
the time, the location,

00:00:39.302 --> 00:00:40.761
and the cause of death

00:00:41.300 --> 00:00:43.900
for every person that ever took out a life insurance policy

00:00:43.901 --> 00:00:45.281
that they paid a death claim on.

00:00:45.780 --> 00:00:49.260
And 360 million times, they trace that information back

00:00:49.261 --> 00:00:52.481
to the specifics that occurred in their life.

00:00:52.820 --> 00:00:54.360
They shorten their health span,

00:00:54.500 --> 00:00:55.920
they shorten their lifespan,

00:00:55.980 --> 00:00:58.360
and LED to some of the most common ailments

00:00:58.380 --> 00:01:01.240
that most people in this room are suffering from right now.

00:01:01.460 --> 00:01:03.140
I'm not talking about pathology and disease.

00:01:03.141 --> 00:01:05.701
I'm talking about things that we don't take for granted.

00:01:05.702 --> 00:01:08.581
Things like clean, clear waking energy,

00:01:08.582 --> 00:01:10.201
healthy cognitive function,

00:01:10.220 --> 00:01:12.020
a poor response to exercise,

00:01:12.021 --> 00:01:13.661
the depth of our delta wave of sleep,

00:01:13.662 --> 00:01:15.721
our water retention, our hormone balance,

00:01:16.060 --> 00:01:19.740
our waking energy. These things that we have accepted as.

00:01:19.741 --> 00:01:23.721
As society and humanity, as a natural consequence of aging.
"
7.23522e+18,drhughwegwerth,Dr Hugh Wegwerth D.C.,https://www.tiktok.com/@drhughwegwerth/video/7235220011026091307,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-drhughwegw-20230520111026-7235220011026091307-eng-US,"WEBVTT


00:00:00.000 --> 00:00:02.168
Have you ever had an MRI scan of your brain

00:00:02.169 --> 00:00:03.648
and it came back completely normal?

00:00:03.649 --> 00:00:05.008
But you have a whole bunch of weird

00:00:05.009 --> 00:00:06.288
neurological symptoms going on

00:00:06.289 --> 00:00:07.768
that no doctor can explain?

00:00:07.769 --> 00:00:08.349
Keep watching.

00:00:08.350 --> 00:00:10.328
Cause allow me to explain what's happening in your body.

00:00:10.329 --> 00:00:10.764
So right now,

00:00:10.765 --> 00:00:11.888
what I wanna show you right here

00:00:11.889 --> 00:00:14.090
is an MRI scan of someone's brain.

00:00:14.185 --> 00:00:15.344
What you can see here,

00:00:15.345 --> 00:00:16.464
these green arrows,

00:00:16.465 --> 00:00:18.664
those are what we call white matter lesions.

00:00:18.665 --> 00:00:20.064
Now, if you look at this MRI scan,

00:00:20.065 --> 00:00:20.944
you can see that this person

00:00:20.945 --> 00:00:22.759
has a lot of white matter lesions.

00:00:22.760 --> 00:00:25.264
So what exactly are white matter lesions?

00:00:25.265 --> 00:00:28.274
White matter lesions are dead brain cells.

00:00:28.383 --> 00:00:30.702
Let me bring your attention to this right here

00:00:30.703 --> 00:00:33.262
on what Google says about white matter lesions.

00:00:33.263 --> 00:00:35.102
So it says some white matter lesions

00:00:35.103 --> 00:00:37.382
may not cause noticeable symptoms

00:00:37.383 --> 00:00:40.099
and can be considered almost normal with aging.

00:00:40.100 --> 00:00:40.660
I want to let you know

00:00:40.661 --> 00:00:42.862
if you have white matter lesions in your MRI scan,

00:00:42.863 --> 00:00:44.979
this is not normal at all.

00:00:44.980 --> 00:00:46.306
I don't care what age you're at.

00:00:46.307 --> 00:00:49.051
This is literally dead nerve tissue in your brain.

00:00:49.052 --> 00:00:50.119
Now, down below here

00:00:50.120 --> 00:00:50.895
in the highlighting,

00:00:50.896 --> 00:00:52.047
it says, however,

00:00:52.052 --> 00:00:55.411
some of these lesions can damage important pathways,

00:00:55.412 --> 00:00:57.091
highways within your brain

00:00:57.092 --> 00:00:59.291
and cause problems such as memory problems

00:00:59.292 --> 00:01:00.188
and balance problems

00:01:00.189 --> 00:01:01.103
and walking problems.

00:01:01.104 --> 00:01:03.228
If you've ever had an MRI scan of your brain

00:01:03.229 --> 00:01:04.708
and it says white matter lesions,

00:01:04.709 --> 00:01:05.748
a normal finding,

00:01:05.749 --> 00:01:07.108
this is not normal.

00:01:07.109 --> 00:01:09.668
This means that your Brain is literally inflamed

00:01:09.669 --> 00:01:10.748
and right this second

00:01:10.749 --> 00:01:13.028
your brain cell tissues are dying.

00:01:13.029 --> 00:01:14.468
So if you're having any brain problems,

00:01:14.469 --> 00:01:15.588
make sure to reach out to me.

00:01:15.589 --> 00:01:16.668
If you like this content,

00:01:16.669 --> 00:01:17.228
please like,

00:01:17.229 --> 00:01:19.387
comment and share this with a loved one.
"
7.236e+18,drhughwegwerth,Dr Hugh Wegwerth D.C.,https://www.tiktok.com/@drhughwegwerth/video/7235995939066875179,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-drhughwegw-20230522132021-7235995939066875179-eng-US,"WEBVTT


00:00:00.000 --> 00:00:01.314
Have you ever taken coconut oil?

00:00:01.315 --> 00:00:02.634
You're gonna wanna watch this video.

00:00:02.635 --> 00:00:03.434
Allow me to explain.

00:00:03.435 --> 00:00:04.339
When clients come to me,

00:00:04.340 --> 00:00:06.234
I like them to take caprylic acid.

00:00:06.235 --> 00:00:08.519
A lot of people say caprylic acid isn't coconut oil,

00:00:08.520 --> 00:00:09.874
so I can just take coconut oil.

00:00:09.875 --> 00:00:11.794
And there is truth to that. Here's the.

00:00:11.795 --> 00:00:15.064
In order for you to get one tablespoon of caprylic acid,

00:00:15.200 --> 00:00:19.262
do we need to consume 14 tablespoons of Coconut Oil?

00:00:19.263 --> 00:00:19.815
Why is that?

00:00:19.816 --> 00:00:23.742
Because only 7% of coconut oil is caprylic acid.

00:00:23.743 --> 00:00:24.975
So this is what I wanna show you right here.

00:00:24.976 --> 00:00:26.055
This is what I recommend.

00:00:26.056 --> 00:00:28.259
This is called Bulletproof Brain acting.

00:00:28.260 --> 00:00:31.076
Now you can see down here specifically is C 8.

00:00:31.080 --> 00:00:34.129
So instead of taking 14 tablespoons of coconut oil,

00:00:34.130 --> 00:00:37.289
you can take one tablespoon of this caprylic acid

00:00:37.290 --> 00:00:39.569
and you get all the benefits of caprylic acid.

00:00:39.570 --> 00:00:40.948
So what are the benefits?

00:00:40.949 --> 00:00:43.489
There's 4 critical benefits of caprylic acid.

00:00:43.490 --> 00:00:45.249
One is it's anti microbial.

00:00:45.250 --> 00:00:48.199
Basically, it's gonna kill Candida, viruses and bugs.

00:00:48.200 --> 00:00:50.509
Number 2, it's anti inflammatory.

00:00:50.510 --> 00:00:53.589
Number 3, it helps brain degeneration.

00:00:53.590 --> 00:00:57.469
And 4, caprylic acid is needed for the fuel source

00:00:57.470 --> 00:00:58.719
for mitochondria.

00:00:58.720 --> 00:01:00.208
So what I recommend my clients do,

00:01:00.209 --> 00:01:02.479
some clients will take 1 2 or 3 tablespoons.

00:01:02.480 --> 00:01:03.138
Tablespoons?

00:01:03.139 --> 00:01:05.578
Yes, tablespoons per day of caprylic acid.

00:01:05.579 --> 00:01:07.858
So if they take 3 tablespoons of caprylic acid,

00:01:07.859 --> 00:01:09.578
they literally have to take

00:01:09.579 --> 00:01:12.179
45 tablespoons of coconut oil every single day.

00:01:12.180 --> 00:01:14.098
This is why I recommend caprylic acid.

00:01:14.099 --> 00:01:15.338
If you've enjoyed this content,

00:01:15.339 --> 00:01:15.898
please Like,

00:01:15.899 --> 00:01:17.976
comment, and share this with a loved one.
"
7.28039e+18,gleneagleskl,Gleneagles Hospital KL,https://www.tiktok.com/@gleneagleskl/video/7280393849380375826,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-gleneagles-20230920135000-7280393849380375826-eng-US,"WEBVTT


00:00:00.080 --> 00:00:02.800
Hi, I'm this is Z from Glego hospital calling for today.

00:00:02.800 --> 00:00:04.480
I'm going to show you what you should do when

00:00:04.480 --> 00:00:05.440
having no split.

00:00:05.440 --> 00:00:06.880
So when during no split,

00:00:06.880 --> 00:00:09.480
the most common reaction is to kill the head backward.

00:00:09.480 --> 00:00:11.220
And this is the not correct way.

00:00:11.280 --> 00:00:13.060
So why this is not a correct way?

00:00:13.080 --> 00:00:14.760
Because when you kill your head backward,

00:00:14.760 --> 00:00:16.200
the blood flow will go backward.

00:00:16.200 --> 00:00:17.560
So the correct way will be

00:00:17.560 --> 00:00:19.500
lean and kill your head forward.

00:00:19.640 --> 00:00:21.420
Gently pinch over your nose

00:00:21.480 --> 00:00:23.680
and put a core compression over your forehead

00:00:23.680 --> 00:00:25.060
at least 5 minutes.

00:00:25.120 --> 00:00:26.560
Then to reassess the bleeding.

00:00:26.560 --> 00:00:28.000
If the bleeding doesn't stop,

00:00:28.000 --> 00:00:30.720
you have to go to a nearest hospital immediately.

00:00:30.720 --> 00:00:32.960
So if you find this Texas helpful,

00:00:32.960 --> 00:00:34.620
please follow us for more.
"
7.25049e+18,gleneagleskl,Gleneagles Hospital KL,https://www.tiktok.com/@gleneagleskl/video/7250489484796497154,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-gleneagles-20230630144219-7250489484796497154-eng-US,"WEBVTT


00:00:03.280 --> 00:00:07.300
Goodnight.

00:00:17.080 --> 00:00:19.919
Standard universal sign for choking is

00:00:19.920 --> 00:00:22.199
cross the hand at the neck level.

00:00:22.200 --> 00:00:23.879
If you notice someone do like this,

00:00:23.880 --> 00:00:25.759
that means they're having choking.

00:00:25.760 --> 00:00:26.879
The tips of choking.

00:00:26.880 --> 00:00:27.999
Ask the patient,

00:00:28.000 --> 00:00:30.519
are they able to cough and breathe?

00:00:30.520 --> 00:00:31.700
If they say yes,

00:00:31.720 --> 00:00:34.519
do not attempt to do helmets reviewer

00:00:34.520 --> 00:00:38.039
like them or encourage them to puff out spontaneously.

00:00:38.040 --> 00:00:39.439
If they say they can,

00:00:39.440 --> 00:00:40.199
let's proceed.

00:00:40.200 --> 00:00:41.679
For helmets reviewer.

00:00:41.680 --> 00:00:43.879
Okay to do helmets reviewer.

00:00:43.880 --> 00:00:45.519
Then at the back of the patient

00:00:45.520 --> 00:00:47.079
and show patient is steady.

00:00:47.080 --> 00:00:49.540
Look directly at the head of the patient.

00:00:49.560 --> 00:00:51.140
Do your hand fist.

00:00:51.400 --> 00:00:52.479
Look for patients.

00:00:52.480 --> 00:00:53.519
They will button.

00:00:53.520 --> 00:00:55.439
Put under the rib cage.

00:00:55.440 --> 00:00:58.639
1, 2, 7. Charlie,

00:00:58.640 --> 00:00:59.399
are you okay?

00:00:59.400 --> 00:01:01.119
So if Charlie says okay,

00:01:01.120 --> 00:01:03.620
that means your maneuver is successful.

00:01:03.720 --> 00:01:06.479
So I hope whatever I got you will be useful.

00:01:06.480 --> 00:01:08.399
A good tips to use at home

00:01:08.400 --> 00:01:11.260
and also in any places in the world.
"
7.1109e+18,your_pocket_therapist,Your Pocket Therapist,https://www.tiktok.com/@your_pocket_therapist/video/7110897383344573702,https://api.apify.com/v2/key-value-stores/ATwA8qcMiHbKi6foH/records/subtitle-your_pocke-20220619103342-7110897383344573702-eng-US,"WEBVTT


00:00:00.040 --> 00:00:01.799
if you can't stop thinking and fantasizing

00:00:01.800 --> 00:00:02.359
about someone

00:00:02.360 --> 00:00:03.239
I'm a therapist

00:00:03.240 --> 00:00:04.799
here's why and what you can do

00:00:04.800 --> 00:00:06.599
your obsession is serving a function for you

00:00:06.600 --> 00:00:08.079
so it's not actually about them

00:00:08.080 --> 00:00:09.519
maybe you're obsessed when you feel lonely

00:00:09.520 --> 00:00:10.479
so you think about them more

00:00:10.480 --> 00:00:11.540
when you feel alone

00:00:11.880 --> 00:00:13.599
so every time you catch yourself obsessing

00:00:13.600 --> 00:00:14.359
use it as a clue

00:00:14.360 --> 00:00:15.559
that you're avoiding your feelings

00:00:15.560 --> 00:00:16.940
and you have an unmet need

00:00:17.000 --> 00:00:18.359
try to sit with what's coming up

00:00:18.360 --> 00:00:19.279
and then give yourself

00:00:19.280 --> 00:00:20.759
permission to feel the loneliness

00:00:20.760 --> 00:00:22.340
and then fill the need yourself

00:00:22.400 --> 00:00:23.239
if you repeat this

00:00:23.240 --> 00:00:24.799
and get used to connecting to the loneliness

00:00:24.800 --> 00:00:26.239
you'll soon stop obsessing about them

00:00:26.240 --> 00:00:27.599
and start connecting to yourself

00:00:27.600 --> 00:00:29.180
and meeting your own needs
"
